fecha_csv,fecha_auditoria,mismo_dia,semilla,retailer,item_id,product_name,categoria_comun,on_sale,url_abierta,estado,price,regular_price,card_price,seller_name,precio_pantalla,precios_visibles,precio_tarjeta_pantalla,precio_ldjson,vendedor_pantalla,vendedor_ldjson,concuerda_price,magnitud_discrepancia,regular_visible,card_visible,precio_menor_visible,vendedor_es_cadena,segundos,nota
2026-09-23,2026-09-23,True,20260921,vivanda,10775074,Cerveza CUSQUEÑA Doble Malta Lata 355ml,licores,False,https://www.vivanda.com.pe/cerveza-cusquena-doble-malta-lata-355ml/p,sin_producto,4.9,4.9,,Vivanda,,,,,,,,,,,,,6.6,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,10775132,Papas Prefritas Rizadas AVIKO Bolsa 750g,frutas_verduras,False,https://www.vivanda.com.pe/papas-prefritas-rizadas-aviko-bolsa-750g/p,ok,7.69,7.69,,Vivanda,7.9,7.90,,,,,False,0.027308192457737412,,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,10775342,Huancaina FERYMAR Envase 250g,preparados,True,https://www.vivanda.com.pe/crema-huancaina-ferymar-envase-250g/p,ok,9.5,9.9,,Vivanda,8.9,8.90,,,,,False,-0.06315789473684208,False,,,,6.7,
2026-09-23,2026-09-23,True,20260921,vivanda,10775931,Bebida de Almendras LAIVE Vio sin Endulzante Caja 946ml,lacteos,False,https://www.vivanda.com.pe/bebida-de-almendras-laive-vio-sin-endulzante-caja-946ml-20358381/p,sin_producto,12.9,12.9,,Vivanda,,,,,,,,,,,,,6.7,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,10776057,Fideos Fusilli Tricolor MOLITALIA Bolsa 235g,abarrotes,False,https://www.vivanda.com.pe/fideos-fusilli-tricolor-molitalia-bolsa-235g/p,sin_producto,2.9,2.9,,Vivanda,,,,,,,,,,,,,6.7,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,10777347,Barra de Chocolate Bitter 60% HELENA Caja 50g,abarrotes,False,https://www.vivanda.com.pe/barra-de-chocolate-bitter-60-helena-caja-50g/p,ok,8.5,8.5,,Vivanda,8.5,8.50,,,,,True,,,,,,6.7,
2026-09-23,2026-09-23,True,20260921,vivanda,10777611,Granola HUELLA VERDE Original Doypack 400g,desayuno,True,https://www.vivanda.com.pe/granola-huella-verde-original-doypack-400g/p,ok,23.9,25.9,,Vivanda,23.9,23.90;25.90,,,,,True,,True,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,10777704,Panetón Multisemillas LA FLORENCIA Bolsa 600g,panaderia,False,https://www.vivanda.com.pe/paneton-multisemillas-la-florencia-bolsa-600g/p,sin_producto,28.9,28.9,,Vivanda,,,,,,,,,,,,,6.9,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,10778309,Yogurt Bebible BELL'S Sabor a Fresa Galonera 1.7Kg,lacteos,False,https://www.vivanda.com.pe/yogurt-bebible-bells-sabor-a-fresa-galonera-1-7kg/p,sin_producto,8.7,8.7,,Vivanda,,,,,,,,,,,,,6.8,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,10779540,Lunch Vegano Tallarines al Pesto y Nuggets LA FLORENCIA 1un,preparados,False,https://www.vivanda.com.pe/tallarines-con-nuggets-la-florencia-linea-vegana-bandeja-1un/p,ok,13.2,13.2,,Vivanda,13.2,13.20,,,,,True,,,,,,6.8,
2026-09-23,2026-09-23,True,20260921,vivanda,10804,Queso Crema Gourmet DELICE con Espinaca & Tocino Paquete 150g,quesos_fiambres,True,https://www.vivanda.com.pe/queso-gourmet-delice-espinaca-y-tocino-paquete-150g/p,ok,22.9,23.9,,Vivanda,16.5,16.50;23.90,,,,,False,0.04366812227074246,True,,,,7.4,
2026-09-23,2026-09-23,True,20260921,vivanda,11353091,Cachitos de Almendra ANA AVELLANA 320g,panaderia,False,https://www.vivanda.com.pe/cachitos-de-almendra-ana-avellana-320g/p,sin_producto,19.9,19.9,,Vivanda,,,,,,,,,,,,,7.1,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,1148,Vinagre Blanco VENTURO Botella 600ml,abarrotes,False,https://www.vivanda.com.pe/vinagre-blanco-venturo-botella-600ml/p,ok,5.5,5.5,,Vivanda,5.5,5.50,,,,,True,,,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,11497347,Cereal Müsli Arándanos KELLOGGS Caja 275g,desayuno,False,https://www.vivanda.com.pe/cereal-musli-arandanos-kelloggs-caja-275g/p,ok,25.2,25.2,,Vivanda,25.2,25.20,,,,,True,,,,,,6.7,
2026-09-23,2026-09-23,True,20260921,vivanda,11497636,Nachos TOSTITOS Redondos Sal Bolsa 200g,abarrotes,False,https://www.vivanda.com.pe/nachos-tostitos-redondos-sal-bolsa-200g/p,ok,9.9,9.9,,Vivanda,8.0,8.00;9.90,,,,,True,,,,8.0,,7.0,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (8.00) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,vivanda,11498106,Bebida Energizante MONSTER Pipeline Punch Lata 473ml,bebidas,False,https://www.vivanda.com.pe/bebida-energizante-monster-pipeline-punch-lata-473ml/p,ok,8.0,8.0,,Vivanda,8.0,8.00,,,,,True,,,,,,6.8,
2026-09-23,2026-09-23,True,20260921,vivanda,11582029,Papas Fritas LAY'S Artesanas Sal Marina Bolsa 30g,abarrotes,False,https://www.vivanda.com.pe/papas-fritas-lays-artesanas-sal-marina-bolsa-30g/p,ok,2.6,2.6,,Vivanda,2.6,2.60,,,,,True,,,,,,7.0,
2026-09-23,2026-09-23,True,20260921,vivanda,11823426,Bombones de Chocolate Mini BON O BON Multipack Bolsa 366g,abarrotes,False,https://www.vivanda.com.pe/bombones-de-chocolate-mini-bon-o-bon-multipack-bolsa-366g/p,ok,24.9,24.9,,Vivanda,17.0,17.00;24.90,,,,,True,,,,17.0,,7.0,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (17.00) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,vivanda,11824231,Bebida Amayu BIO Aloe Sabor a Uva Botella 500ml,bebidas,True,https://www.vivanda.com.pe/bebida-amayu-bio-aloe-sabor-a-uva-botella-500ml/p,ok,3.9,4.9,,Vivanda,3.9,3.90;4.90,,,,,True,,True,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,11824568,Alfajores de Chocolate HAVANNA Caja 6 un,panaderia,False,https://www.vivanda.com.pe/alfajores-de-chocolate-havanna-vivanda-caja-6-un/p,ok,52.9,52.9,,Vivanda,52.9,52.90,,,,,True,,,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,12148007,Pack Agua de Mesa CIELO sin Gas Caja 20L x 2un,packs,False,https://www.vivanda.com.pe/pack-agua-de-mesa-cielo-sin-gas-caja-20l-x-2un/p,ok,50.0,50.0,,Vivanda,37.8,37.80;50.00,,,,,True,,,,37.8,,7.3,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (37.80) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,vivanda,12207394,Multipack MAMALAMA Lonchera Display 100g,abarrotes,False,https://www.vivanda.com.pe/multipack-mamalama-lonchera-display-100g-20571399/p,ok,16.2,16.2,,Vivanda,16.2,16.20,,,,,True,,,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,12208232,Prosciuto San Daniele VILLANI Bandeja 100g,quesos_fiambres,False,https://www.vivanda.com.pe/prosciuto-san-daniele-villani-bandeja-100g-20582432/p,ok,59.9,59.9,,Vivanda,59.9,59.90,,,,,True,,,,,,6.8,
2026-09-23,2026-09-23,True,20260921,vivanda,12301,Mini Tostada MINIGRILL Integral Paquete 90g,panaderia,True,https://www.vivanda.com.pe/mini-tostada-minigrill-integral-paquete-90g/p,ok,5.0,5.4,,Vivanda,5.4,5.40,,,,,False,0.08000000000000007,True,,,,6.7,
2026-09-23,2026-09-23,True,20260921,vivanda,13222,Enrollado de pollo con Verduras REDONDOS Paquete 1.3Kg,congelados,False,https://www.vivanda.com.pe/enrollado-de-pollo-redondos-con-verduras-unid-x-1-3kg/p,ok,40.5,40.5,,Vivanda,40.5,40.50,,,,,True,,,,,,7.3,
2026-09-23,2026-09-23,True,20260921,vivanda,2312,Cereal VITAPLUS Coditos con miel Bolsa 120Gr,desayuno,False,https://www.vivanda.com.pe/cereal-vitaplus-coditos-con-miel-bolsa-120gr/p,ok,4.0,4.0,,Vivanda,4.0,4.00,,,,,True,,,,,,6.8,
2026-09-23,2026-09-23,True,20260921,vivanda,2385,Jugo de Fruta L'ONDA Cranberry con Splenda Botella 1.89L,bebidas,False,https://www.vivanda.com.pe/jugo-de-fruta-londa-cranberry-con-splenda-botella-1-89l/p,ok,19.9,19.9,,Vivanda,19.9,19.90,,,,,True,,,,,,7.1,
2026-09-23,2026-09-23,True,20260921,vivanda,30848,Salchicha Frankfurter Cocktail CASA EUROPA Paquete 250g,quesos_fiambres,False,https://www.vivanda.com.pe/salchicha-frankfurter-cocktail-casa-europa-paquete-250g/p,ok,14.5,14.5,,Vivanda,14.5,14.50,,,,,True,,,,,,7.0,
2026-09-23,2026-09-23,True,20260921,vivanda,30874,Jugo Naranja ECOFRESH Botella 1.8L,frutas_verduras,True,https://www.vivanda.com.pe/jugo-naranja-ecofresh-botella-18l/p,ok,20.7,20.9,,Vivanda,20.9,20.90,,,,,False,0.009661835748792313,True,,,,6.7,
2026-09-23,2026-09-23,True,20260921,vivanda,34843,Arroz FARAON Añejo Amarillo G3 Bolsa 5kg,abarrotes,True,https://www.vivanda.com.pe/arroz-superior-faraon-bolsa-5kg/p,ok,18.9,22.3,,Vivanda,18.9,18.90;22.30,,,,,True,,True,,,,7.0,
2026-09-23,2026-09-23,True,20260921,vivanda,37257,Vino Tinto PIU BELLE Botella 750ml,licores,False,https://www.vivanda.com.pe/vino-tinto-piu-belle-botella-750ml/p,ok,459.0,459.0,,Vivanda,459.0,459.00,,,,,True,,,,,,7.1,
2026-09-23,2026-09-23,True,20260921,vivanda,46057,Vodka SMIRNOFF Watermelon Botella 700ml,licores,False,https://www.vivanda.com.pe/vodka-smirnoff-watermelon-botella-700ml/p,ok,39.9,39.9,,Vivanda,39.9,39.90,,,,,True,,,,,,7.0,
2026-09-23,2026-09-23,True,20260921,vivanda,48628,Pisco 1615 Quebranta Puro Botella 700ml,licores,True,https://www.vivanda.com.pe/pisco-1615-quebranta-puro-botella-700ml/p,ok,62.9,89.9,,Vivanda,62.9,62.90;89.90,,,,,True,,True,,,,6.7,
2026-09-23,2026-09-23,True,20260921,vivanda,50935,Tuco BELL'S Doypack 150g,abarrotes,False,https://www.vivanda.com.pe/tuco-bells-doypack-150g/p,sin_producto,2.2,2.2,,Vivanda,,,,,,,,,,,,,7.0,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,55390,Pan Caracol x un,panaderia,False,https://www.vivanda.com.pe/pan-caracol-x-un/p,ok,12.9,12.9,,Vivanda,10.9,10.90;13.90,,,,,False,0.07751937984496116,,,,,6.9,
2026-09-23,2026-09-23,True,20260921,vivanda,7484,Pescado Bonito Entero Fresco,carnes,False,https://www.vivanda.com.pe/pescado-bonito-entero-fresco/p,ok,8.9,8.9,,Vivanda,9.9,9.90,,,,,False,0.1123595505617978,,,,,6.8,
2026-09-23,2026-09-23,True,20260921,vivanda,7639,Miel de abeja LA REYNA OXAPAMPA Frasco 300Gr,desayuno,False,https://www.vivanda.com.pe/miel-de-abeja-la-reyna-oxapampa-frasco-300gr/p,ok,23.9,23.9,,Vivanda,25.3,25.30,,,,,False,0.05857740585774063,,,,,7.0,
2026-09-23,2026-09-23,True,20260921,vivanda,7862,Mostaza BELL'S Mostaza Frasco 240Gr,abarrotes,False,https://www.vivanda.com.pe/mostaza-bells-mostaza-frasco-240gr/p,sin_producto,2.99,2.99,,Vivanda,,,,,,,,,,,,,6.9,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,vivanda,8527,Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 200ml,abarrotes,False,https://www.vivanda.com.pe/aceite-de-oliva-huerto-alamein-extra-virgen-botella-200ml/p,ok,16.3,16.3,,Vivanda,11.2,11.20;16.30,,,,,True,,,,11.2,,7.1,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (11.20) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,vivanda,9410,Salsa a la Mostaza Light EL OLIVAR Frasco 200g,abarrotes,False,https://www.vivanda.com.pe/salsa-el-olivar-a-la-mostaza-light-frasco-200-gr/p,ok,9.7,9.7,,Vivanda,8.1,8.10;9.70,,,,,True,,,,8.1,,7.7,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (8.10) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,vivanda,9830,Chuleta de Brazuelo de Cerdo x Kg,carnes,True,https://www.vivanda.com.pe/chuleta-de-brazuelo-de-cerdo/p,sin_producto,21.09,22.9,,Vivanda,,,,,,,,,,,,,6.9,el nombre del producto no aparece en la pantalla
2026-09-23,2026-09-23,True,20260921,wong,1491,Endulzante en Polvo Vida Stevia Libre de Calorías Caja 100 Unid,desayuno,False,https://www.wong.pe/endulzante-en-polvo-vida-stevia-libre-de-calorias-caja-100-unid-258553-2/p,ok,34.9,34.9,,WongIO,34.9,34.90,,34.9,,WongIO,True,,,,,True,8.0,
2026-09-23,2026-09-23,True,20260921,wong,15062,Pudín Swiss Miss Choco Vainilla Pack 6 Unid,lacteos,False,https://www.wong.pe/pudding-swiss-miss-choco-vainilla-pack-6-unid-393941003/p,ok,24.7,24.7,,WongIO,24.7,24.70,,24.7,,WongIO,True,,,,,True,7.8,
2026-09-23,2026-09-23,True,20260921,wong,1992,Pizza Pepperoni Wong Familiar (30 cm),preparados,False,https://www.wong.pe/pizza-pepperoni-wong-familiar-30-cm-2/p,ok,27.9,27.9,,WongIO,27.9,27.90,,27.9,,WongIO,True,,,,,True,8.3,
2026-09-23,2026-09-23,True,20260921,wong,27990,Yogurt Bebible Gloria Guanábana Galonera 1.6kg,lacteos,True,https://www.wong.pe/yogurt-bebible-gloria-guan-bana-galonera-1-6kg-110363005/p,ok,9.5,10.9,,WongIO,9.5,9.50;10.90,,9.5,,WongIO,True,,True,,,True,7.3,
2026-09-23,2026-09-23,True,20260921,wong,28762,Esencia de Vainilla Universal Frasco 100 ml,abarrotes,False,https://www.wong.pe/esencia-de-vainilla-universal-frasco-100-ml-4724/p,ok,2.9,2.9,,WongIO,2.9,2.90,,2.9,,WongIO,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,wong,2912,Pimiento de Colores La Huerta Wong Bandeja,frutas_verduras,False,https://www.wong.pe/pimiento-de-colores-la-huerta-wong-bandeja-45497-2/p,ok,11.7,11.7,,WongIO,11.7,11.70,,11.7,,WongIO,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,wong,34978,Bombones con Crema de Maní Di Perugia Cuore 118g,abarrotes,False,https://www.wong.pe/bombones-con-crema-de-man-di-perugia-cuore-118g-718014-2/p,ok,22.9,22.9,,WongIO,22.9,22.90,,22.9,,WongIO,True,,,,,True,7.7,
2026-09-23,2026-09-23,True,20260921,wong,38238,Café Molido Cuisine & Co Rodríguez de Mendoza Amazonas 200g,desayuno,False,https://www.wong.pe/caf-molido-cuisine-co-rodr-guez-de-mendoza-amazonas-200g-531596004-2/p,ok,29.9,29.9,,WongIO,25.42,25.42;29.90,,29.9,,WongIO,True,,,,25.42,True,7.5,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (25.42) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,wong,3849,Filete de Pechuga de Pollo x kg,carnes,True,https://www.wong.pe/filete-de-pechuga-de-pollo-x-kg-227882-2/p,ok,24.4,25.4,,WongIO,21.9,21.90;24.40;25.40,,24.4,,WongIO,True,,True,,21.9,True,6.7,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (21.90) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,wong,39146579,Chocolate Fino para Taza Cacaosuyo Amador 90g,desayuno,False,https://www.wong.pe/chocolate-fino-para-taza-cacaosuyo-amador-90g-754495/p,ok,10.5,10.5,,WongIO,10.5,10.50,,10.5,,WongIO,True,,,,,True,7.8,
2026-09-23,2026-09-23,True,20260921,wong,39146941,Agua Tónica Premium Blossom Mr Perkins Pack de 4 unid,bebidas,True,https://www.wong.pe/agua-tonica-premium-blossom-mr-perkins-pack-de-4-unid-704920005-2/p,ok,20.9,26.5,,WongIO,20.9,20.90;26.50,,20.9,,WongIO,True,,True,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,wong,39158361,Pan Francés Precocido 10un,panaderia,False,https://www.wong.pe/pan-franc-s-precocido-10un-791753-2/p,ok,5.8,5.8,,WongIO,5.8,5.80,,5.8,,WongIO,True,,,,,True,7.3,
2026-09-23,2026-09-23,True,20260921,wong,39164105,Helado La Gelaterie Bombones Lúcuma & Cookies 200g,congelados,False,https://www.wong.pe/helado-la-gelaterie-bombones-lucuma-cookies-200g/p,ok,18.5,18.5,,WongIO,18.5,18.50,,18.5,,WongIO,True,,,,,True,7.7,
2026-09-23,2026-09-23,True,20260921,wong,39172550,Paleta de Helado Cuisine & Co Chocolate 108g,congelados,True,https://www.wong.pe/paleta-de-helado-cuisine-co-chocolate-108g-903356003-2/p,ok,6.9,8.9,,WongIO,5.87,5.87;6.90;8.90,,6.9,,WongIO,True,,True,,5.87,True,7.9,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (5.87) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,wong,39180188,Pasta Pappardelle al Huevo La Molisana Paquete 250 g,abarrotes,True,https://www.wong.pe/pasta-pappardelle-al-huevo-la-molisana-paquete-250-g/p,ok,4.9,6.9,,WongIO,4.9,4.90;6.90,,4.9,,WongIO,True,,True,,,True,8.4,
2026-09-23,2026-09-23,True,20260921,wong,39192038,Matcha Ceremonial Yoy Sachet 15un,desayuno,False,https://www.wong.pe/matcha-ceremonial-yoy-sachet-15un/p,ok,50.9,50.9,,WongIO,50.9,50.90,,50.9,,WongIO,True,,,,,True,7.8,
2026-09-23,2026-09-23,True,20260921,wong,39198957,Queso Tilsit Bellido x kg,lacteos,False,https://www.wong.pe/queso-tilsit-bellido-x-kg/p,ok,74.9,74.9,,WongIO,74.9,74.90,,74.9,,WongIO,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,wong,39200888,Queso Edam Braedt Tajadas 90 g,lacteos,False,https://www.wong.pe/queso-edam-braedt-tajadas-90-g-2-2/p,ok,6.9,6.9,,WongIO,6.9,6.90,,6.9,,WongIO,True,,,,,True,7.3,
2026-09-23,2026-09-23,True,20260921,wong,39205529,Romero Fresco Ecologic 30g,frutas_verduras,False,https://www.wong.pe/romero-fresco-ecologic-30g-781905/p,ok,4.2,4.2,,WongIO,4.2,4.20,,4.2,,WongIO,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,wong,39206390,Huevo Explosivo LOL Surprise Surtido,abarrotes,False,https://www.wong.pe/huevo-explosivo-lol-surprise-surtido/p,ok,7.5,7.5,,WongIO,7.5,7.50,,7.5,,WongIO,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,wong,39210824,Chocolate Oscuro Britt 70% Cacao Quinua 100g,abarrotes,False,https://www.wong.pe/chocolate-oscuro-britt-70-cacao-quinua-100g-971630/p,ok,25.9,25.9,,WongIO,25.9,25.90,,25.9,,WongIO,True,,,,,True,7.9,
2026-09-23,2026-09-23,True,20260921,wong,39212139,Jarabe de Agave Orgánico América Orgánica 200g,abarrotes,True,https://www.wong.pe/jarabe-de-agave-organico-america-organica-200g-2/p,ok,15.9,17.7,,WongIO,15.9,15.90;17.70,,15.9,,WongIO,True,,True,,,True,7.8,
2026-09-23,2026-09-23,True,20260921,wong,39213947,Pisco Mosto Verde Acholado Ocucaje Gran Selección de la Familia Botella 500ml,licores,True,https://www.wong.pe/pisco-mosto-verde-acholado-ocucaje-gran-seleccion-de-la-familia-botella-500ml-971450/p,ok,156.9,179.9,125.52,WongIO,156.9,156.90;179.90,,156.9,,WongIO,True,,True,False,,True,7.9,
2026-09-23,2026-09-23,True,20260921,wong,39268121,Mix de Pimienta Entera Cuisine & Co 45g,abarrotes,False,https://www.wong.pe/mix-de-pimienta-entera-cuisine-co-45g-991965-2/p,ok,11.7,11.7,,WongIO,11.7,11.70,,11.7,,WongIO,True,,,,,True,8.1,
2026-09-23,2026-09-23,True,20260921,wong,39268461,Bebida Energizante Redbull The Red Edition Lata 250ml,bebidas,False,https://www.wong.pe/bebida-energizante-redbull-the-red-edition-lata-250ml-996299-2/p,ok,7.9,7.9,,WongIO,7.9,7.90,,7.9,,WongIO,True,,,,,True,7.9,
2026-09-23,2026-09-23,True,20260921,wong,39269348,Golosinas Surtidas Guandy 210.5G,abarrotes,False,https://www.wong.pe/golosinas-surtidas-guandy-210-5g-996716-2/p,ok,15.9,15.9,,WongIO,15.9,15.90,,15.9,,WongIO,True,,,,,True,8.2,
2026-09-23,2026-09-23,True,20260921,wong,39273423,Pan Batard Campesino un,panaderia,False,https://www.wong.pe/pan-batard-campesino-un-1003218-2/p,ok,9.9,9.9,,WongIO,9.9,9.90,,9.9,,WongIO,True,,,,,True,7.3,
2026-09-23,2026-09-23,True,20260921,wong,39287490,Chorizo Ahumado Salchichería Alemana 400g,quesos_fiambres,True,https://www.wong.pe/chorizo-ahumado-salchicheria-alemana-400g-1017207/p,ok,18.9,22.5,,WongIO,18.9,18.90;22.50,,18.9,,WongIO,True,,True,,,True,7.1,
2026-09-23,2026-09-23,True,20260921,wong,39295354,Sixpack Espumante Rosé Riccadonna Moscato Semi Dulce Botella 750ml,licores,False,https://www.wong.pe/sixpack-espumante-rose-riccadonna-moscato-semi-dulce-botella-750ml/p,ok,449.4,449.4,,WongIO,449.4,449.40,,449.4,,WongIO,True,,,,,True,7.4,
2026-09-23,2026-09-23,True,20260921,wong,39296709,Tiras de Pollo Artisan x kg,carnes,False,https://www.wong.pe/tiras-de-pollo-artisan-x-kg-1022882/p,ok,46.9,46.9,,WongIO,46.9,46.90,,46.9,,WongIO,True,,,,,True,7.7,
2026-09-23,2026-09-23,True,20260921,wong,39301874,Pan de Molde de Camote Yoy Sin Azúcar 400g,panaderia,True,https://www.wong.pe/pan-de-molde-de-camote-yoy-sin-azucar-400g-1026507/p,ok,15.75,17.5,,WongIO,14.17,14.17;15.75;17.50,,15.75,,WongIO,True,,True,,14.17,True,8.0,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (14.17) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,wong,39303911,Chicles Hubba Bubba Max Sabor Original 40g,abarrotes,False,https://www.wong.pe/chicles-hubba-bubba-max-sabor-original-40g-1028226/p,ok,5.7,5.7,,WongIO,5.7,5.70,,5.7,,WongIO,True,,,,,True,7.7,
2026-09-23,2026-09-23,True,20260921,wong,39306699,Whisky Buchanan's Deluxe 12 Años Botella 1L,licores,True,https://www.wong.pe/whisky-buchanan-s-deluxe-12-a-os-botella-1l-1030657/p,ok,107.9,135.9,,WongIO,107.9,107.90;135.90,,107.9,,WongIO,True,,True,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,wong,39314084,Blueberry Extra Wong 250g,frutas_verduras,True,https://www.wong.pe/blueberry-extra-wong-250g-1038143/p,ok,10.99,11.99,,WongIO,10.25,10.25;10.99;11.99,,10.99,,WongIO,True,,True,,10.25,True,7.7,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (10.25) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,wong,39315860,Sixpack Galleta Bon o Bon Vainilla y Maní 36g,abarrotes,False,https://www.wong.pe/sixpack-galleta-bon-o-bon-vainilla-y-man-36g-1039663/p,ok,5.5,5.5,,WongIO,5.5,5.50,,5.5,,WongIO,True,,,,,True,7.3,
2026-09-23,2026-09-23,True,20260921,wong,39319520,Infusión de Jamaica y Frutos Rojos Nature's Heart 20un,desayuno,True,https://www.wong.pe/infusi-n-de-jamaica-y-frutos-rojos-nature-s-heart-20un-1042379/p,ok,9.9,12.7,,WongIO,9.9,9.90;12.70,,9.9,,WongIO,True,,True,,,True,7.8,
2026-09-23,2026-09-23,True,20260921,wong,39320735,Carpaccio de Lomo Skin Pack Wong x kg,carnes,False,https://www.wong.pe/carpaccio-de-lomo-skin-pack-wong-x-kg-1043579/p,ok,99.9,99.9,,WongIO,89.91,89.91;99.90,,99.9,,WongIO,True,,,,89.91,True,7.8,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (89.91) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,wong,39322289,Corazones de Alcachofa Casa Verde 280g,abarrotes,False,https://www.wong.pe/corazones-de-alcachofa-casa-verde-280g-1045131/p,ok,9.2,9.2,,WongIO,9.2,9.20,,9.2,,WongIO,True,,,,,True,7.5,
2026-09-23,2026-09-23,True,20260921,wong,39332189,"Cuchareable Don Italo Ravioles de Ricotta, Espinaca y Pesto 350g",preparados,True,https://www.wong.pe/cuchareable-don-italo-ravioles-de-ricotta-espinaca-y-pesto-350g-1055152/p,ok,14.35,20.5,,WongIO,12.91,12.91;14.35;20.50,,14.35,,WongIO,True,,True,,12.91,True,7.8,precio menor sin etiqueta de tarjeta; tarjeta en pantalla (12.91) sin card_price en el CSV
2026-09-23,2026-09-23,True,20260921,wong,39334973,Vodka Peruano De Cajón Botella 750ml,licores,True,https://www.wong.pe/vodka-peruano-de-caj-n-botella-750ml-1055913/p,ok,79.9,99.9,,WongIO,79.9,79.90;99.90,,79.9,,WongIO,True,,True,,,True,8.0,
2026-09-23,2026-09-23,True,20260921,wong,39343529,"Chocolate Bark Britt Chía, Maracuyá y Goji 113g",abarrotes,False,https://www.wong.pe/chocolate-bark-britt-ch-a-maracuy-y-goji-113g-1066335/p,ok,31.9,31.9,,WongIO,31.9,31.90,,31.9,,WongIO,True,,,,,True,7.8,
2026-09-23,2026-09-23,True,20260921,wong,39346184,Vienesa Ahumada Braedt 250g,quesos_fiambres,False,https://www.wong.pe/vienesa-ahumada-braedt-250g-1069221/p,ok,8.9,8.9,,WongIO,8.9,8.90,,8.9,,WongIO,True,,,,,True,7.1,
2026-09-23,2026-09-23,True,20260921,wong,39347404,Twopack Vino Blanco Pinot Grigio Mezzacorona Botella 750ml,licores,False,https://www.wong.pe/twopack-vino-blanco-pinot-grigio-mezzacorona-botella-750ml-1069778/p,ok,178.0,178.0,,WongIO,178.0,178.00,,178.0,,WongIO,True,,,,,True,7.6,
2026-09-23,2026-09-23,True,20260921,wong,39348208,Estuche de Colección Ron Cartavio: Solera + Gran Solera + XO,licores,False,https://www.wong.pe/estuche-de-colecci-n-ron-cartavio-solera-gran-solera-xo-1071286/p,ok,400.9,400.9,,WongIO,400.9,400.90,,400.9,,WongIO,True,,,,,True,7.4,
2026-09-23,2026-09-23,True,20260921,wong,4452,Oporto Ocucaje del Abuelo 750ml,licores,False,https://www.wong.pe/oporto-ocucaje-del-abuelo-750ml-3859/p,ok,28.9,28.9,,WongIO,28.9,28.90,,28.9,,WongIO,True,,,,,True,7.4,
2026-09-23,2026-09-23,True,20260921,wong,4820,Vino Rosé Blend Gran Reserva Tabernero Semi Seco Botella 750ml,licores,False,https://www.wong.pe/vino-ros-blend-gran-reserva-tabernero-semi-seco-botella-750ml-3863001/p,ok,17.9,17.9,,WongIO,17.9,17.90,,17.9,,WongIO,True,,,,,True,7.6,
