retailer,item_id,inicio,fin,dias,tipo,censurada,categoria_comun
plaza_vea,12450571,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12451591,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12451592,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12451603,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12475676,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12475677,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12475678,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12475679,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12475680,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12475681,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12475682,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12484569,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12484570,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484571,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484572,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484573,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484574,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484575,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484576,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484577,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12484578,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12484579,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12484580,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12484581,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12484582,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12484583,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12484585,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484586,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484587,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484588,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484589,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484590,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484591,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484592,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484593,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484594,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484595,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484596,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484597,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484598,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484599,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484600,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12484601,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,12505160,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12505162,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12505278,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12505317,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12505318,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12505821,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12509345,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12509346,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12509385,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12509387,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12511958,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12512406,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12512695,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12516107,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12516108,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12516109,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12521314,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12521315,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12521316,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12521317,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12524401,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12527373,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12527410,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12527781,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12532,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12533506,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12536558,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12536560,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12536564,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12536760,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12539354,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12543633,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12546781,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12553433,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12553437,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12553438,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,12555550,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12563421,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12563478,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12563479,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,12563481,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12563516,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12563525,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12563530,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12563531,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12563546,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12563547,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12563549,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12563551,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12563554,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12563556,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12570656,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12570847,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,12578692,2026-09-19,2026-09-20,2,agotado_listado,True,packs
plaza_vea,12584741,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12584742,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12584743,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12585505,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12585590,2026-09-19,2026-09-20,2,agotado_listado,True,saludable
plaza_vea,12585971,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12586001,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12586100,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12588558,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,12588586,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,12588685,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12588724,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12588765,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12588888,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12588889,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,12591163,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,12685,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,12686,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,12789,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,1282,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,1291,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,1292,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,1294,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,13076,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,13112,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,13338,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13340,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13363,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,13375,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13378,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13382,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13428,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,13500,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,13646,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13672,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13694,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13712,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13720,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,13767,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,13826,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,14505,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,14665,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,14666,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,14693,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,14849,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,14947,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,14972,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,14973,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,15069,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,1510,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,15111,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15161,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,15162,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,15217,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,15238,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15244,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15307,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,15317,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,15325,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15341,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15343,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15345,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15347,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15351,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,15355,2026-09-19,2026-09-19,1,agotado_listado,False,panaderia
plaza_vea,15370,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,16652,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,16937,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,17006,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,17026,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,18184,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,18345,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,18372,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,18412,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,18427,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,18457,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,18539,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,19104,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,19138,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,19162,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,1932,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,1936,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,19969,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,2000,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,2001,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,20312,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,20466,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,20494,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,2153,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,2174,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,22820,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,23016,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,23020,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,23246,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,23349,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,23525,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,23544,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,23561,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,23586,2026-09-19,2026-09-19,1,agotado_listado,False,quesos_fiambres
plaza_vea,2359,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,23659,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,23667,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,23711,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,2373,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,23778,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,23783,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,23784,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,23832,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,24051,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24381,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24382,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24546,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24547,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24549,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24758,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24759,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24872,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24893,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,24996,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,2503,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,25282,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,2533,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,2576,2026-09-19,2026-09-19,1,agotado_listado,False,abarrotes
plaza_vea,2577,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,25928,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,25933,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,25935,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,26107,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,26126,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,2614,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,26215,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,2644,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,26583,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,26590,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,26606,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,26652,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,26729,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,26747,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,26930,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,2695,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,27097,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,28034,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,28249,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,28326,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,28334,2026-09-19,2026-09-19,1,agotado_listado,False,frutas_verduras
plaza_vea,28403,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,2867,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,2879,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,28922,2026-09-19,2026-09-20,2,agotado_listado,True,preparados
plaza_vea,28923,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,28929,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,2903,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,29047,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,29135,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,2942,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,29424,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,29429,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,29431,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,29434,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,29435,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,29438,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,29530,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,2964,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,2968,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,29689,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,29769,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,29949,2026-09-19,2026-09-19,1,agotado_listado,False,quesos_fiambres
plaza_vea,3004,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,3018,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,30230,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,30243,2026-09-19,2026-09-20,2,agotado_listado,True,licores
plaza_vea,30249,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,30251,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,30258,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,30259,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,30329,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,30347,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,30348,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,30349,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,30350,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,30362,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,3038,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,30432,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,30433,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,30435,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,30440,2026-09-19,2026-09-20,2,agotado_listado,True,congelados
plaza_vea,30441,2026-09-19,2026-09-20,2,agotado_listado,True,carnes
plaza_vea,30454,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,30458,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,30671,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,30672,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,30674,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,30768,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,30924,2026-09-19,2026-09-20,2,agotado_listado,True,bebidas
plaza_vea,3102,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,3107,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,3174,2026-09-19,2026-09-20,2,agotado_listado,True,lacteos
plaza_vea,3292,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,3421,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,3422,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,3468,2026-09-19,2026-09-20,2,agotado_listado,True,desayuno
plaza_vea,3897,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,3906,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,3930,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,3953,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,40062,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,4007,2026-09-19,2026-09-20,2,agotado_listado,True,abarrotes
plaza_vea,40138,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40155,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40166,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40171,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40203,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40204,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40207,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40208,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40217,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40218,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40220,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40221,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40225,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40231,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40233,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40236,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40240,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40241,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40242,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40245,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40247,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40249,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40251,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40255,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40256,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40257,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40259,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40290,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40322,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40348,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40366,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,4054,2026-09-19,2026-09-19,1,agotado_listado,False,panaderia
plaza_vea,40766,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,40797,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
plaza_vea,4093,2026-09-19,2026-09-20,2,agotado_listado,True,panaderia
plaza_vea,41528,2026-09-19,2026-09-20,2,agotado_listado,True,quesos_fiambres
plaza_vea,41786,2026-09-19,2026-09-20,2,agotado_listado,True,frutas_verduras
